animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
238421,1110054,5,78,宜蘭縣流浪動物中途之家,狗,混種狗,F,SMALL,黑棕色,,F,F,大眾三路,,OPEN,,,2022-01-06,2999-12-31,2022/02/25,2022/01/06,宜蘭縣流浪動物中途之家,https://asms.coa.gov.tw/amlapp/upload/pic/59fca1e0-9024-438b-bd8a-c028edcf219f_org.jpg,,2022/02/25,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
238347,1110047,5,78,宜蘭縣流浪動物中途之家,狗,混種狗,M,BIG,黑色,,T,F,香城路,,OPEN,,,2022-01-06,2999-12-31,2022/01/06,2022/01/06,宜蘭縣流浪動物中途之家,https://asms.coa.gov.tw/amlapp/upload/pic/c109d65f-4605-403c-ac51-b753db0fd18a_org.jpg,,2022/01/06,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
238307,PAAAG1110103003,21,83,澎湖縣流浪動物收容中心,狗,混種狗,M,SMALL,黑白色,,F,F,山水里魚丸對面,,OPEN,,,2022-01-10,2999-12-31,2022/01/14,2022/01/03,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/4b035f56-51bd-4f56-8d35-aeba9ada9b50_org.jpeg,,2022/01/14,澎湖縣馬公市烏崁里260、261號,06-9213559
238304,PAAAG1110103001,21,83,澎湖縣流浪動物收容中心,狗,混種狗,F,SMALL,黃色,,F,F,山水里魚丸對面,,OPEN,,,2022-01-10,2999-12-31,2022/01/14,2022/01/03,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/839377e5-eb14-4966-986b-45cac6dbd694_org.jpeg,,2022/01/14,澎湖縣馬公市烏崁里260、261號,06-9213559
238189,LAABG111010501,17,76,高雄市燕巢動物保護關愛園區,狗,混種狗,F,BIG,黑色,,F,F,嶺頂巷,,OPEN,協尋飼主，暫不開放,,,2999-12-31,2022/01/05,2022/01/05,高雄市燕巢動物保護關愛園區,https://asms.coa.gov.tw/amlapp/upload/pic/9819a8ad-98bb-4e1f-976d-680271a3f748_org.JPG,,2022/01/05,高雄市燕巢區師大路98號,07-6051002
238112,AAACG1110105001,3,51,新北市新店區公立動物之家,狗,混種狗,M,MEDIUM,黑白色,,F,F,安康路二段308號,,OPEN,,,2022-01-05,2999-12-31,2022/01/06,2022/01/05,新北市新店區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/6d03aaa3-8e6e-4113-b2c4-8c7610e5455b_org.jpg,,2022/01/06,新北市新店區安泰路235號,02-22159462
238086,DAAAG1110105001,7,63,新竹縣公立動物收容所,狗,混種狗,F,SMALL,黑色,,T,F,新豐,,OPEN,稍微膽小可摸。右前肢截肢(傷口已復原),,2022-01-05,2999-12-31,2022/03/11,2021/12/29,新竹縣公立動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/0b62649a-4384-4fb6-8bc4-68b8f19a9198_org.jpg,,2022/03/11,新竹縣竹北市縣政五街192號,03-5519548
238064,AAAHG1110104005,3,58,新北市五股區公立動物之家,狗,混種狗,M,MEDIUM,黑色,,F,F,粉寮路2段,,OPEN,,,2022-01-04,2999-12-31,2022/01/04,2022/01/04,新北市五股區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/43b38118-5c09-4607-9f7a-d2c58888e865_org.jpg,,2022/01/04,新北市五股區外寮路9-9號,02-82925265
238045,LAABG111010308,17,76,高雄市燕巢動物保護關愛園區,狗,混種狗,M,BIG,黑色,,F,F,富田街,,OPEN,,,2022-01-03,2999-12-31,2022/01/04,2022/01/03,高雄市燕巢動物保護關愛園區,https://asms.coa.gov.tw/amlapp/upload/pic/a04f69c5-9082-459a-a424-a5913197a854_org.JPG,,2022/01/04,高雄市燕巢區師大路98號,07-6051002
238037,LAABG111010307,17,76,高雄市燕巢動物保護關愛園區,狗,混種狗,M,BIG,黑色,,F,F,尖山巷,,OPEN,,,2022-01-03,2999-12-31,2022/01/04,2022/01/03,高雄市燕巢動物保護關愛園區,https://asms.coa.gov.tw/amlapp/upload/pic/6a329f64-ad04-46ad-998c-6e593c6e293d_org.JPG,,2022/01/04,高雄市燕巢區師大路98號,07-6051002
238023,1110024,5,78,宜蘭縣流浪動物中途之家,狗,混種狗,F,BIG,黃色,,T,F,大福路一段,,OPEN,,,2022-01-04,2999-12-31,2022/01/04,2022/01/04,宜蘭縣流浪動物中途之家,https://asms.coa.gov.tw/amlapp/upload/pic/8b118eef-d81e-4fe8-acd5-5283221f63f1_org.jpg,,2022/01/04,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
237982,AAADG2022010402,3,50,新北市板橋區公立動物之家,狗,混種狗,M,MEDIUM,黃白色,,T,F,瑞芳區貢寮區,,OPEN,中陷阱後腳截肢,,2022-01-04,2999-12-31,2022/01/04,2022/01/04,新北市板橋區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/bd3f78f0-d071-432f-8ef7-6792754374bc_org.png,,2022/01/04,新北市板橋區板城路28-1號,02-89662158
237871,1110010,5,78,宜蘭縣流浪動物中途之家,狗,混種狗,M,SMALL,黑色,,F,F,新興巷,,OPEN,,,2022-01-03,2999-12-31,2022/01/03,2022/01/03,宜蘭縣流浪動物中途之家,https://asms.coa.gov.tw/amlapp/upload/pic/60a51a5a-6348-458e-9e25-128fe1c373b7_org.jpg,,2022/01/03,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
237830,AAADG2022010305,3,50,新北市板橋區公立動物之家,狗,混種狗,F,MEDIUM,黑色,,T,F,館前路250號,,OPEN,,,2022-01-11,2999-12-31,2022/02/18,2022/01/03,新北市板橋區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/1346cbbb-b7dd-43b7-8e9d-5a1eda52fdc7_org.JPG,,2022/02/18,新北市板橋區板城路28-1號,02-89662158
237762,LAAAG1101224B10,17,75,高雄市壽山動物保護教育園區,狗,混種狗,M,BIG,黑色,ADULT,F,F,九如一路,,OPEN,,,2021-12-24,2999-12-31,2022/01/03,2021/12/24,高雄市壽山動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/9571f832-60a8-49e6-9673-a2e1b15d6689_org.JPG,,2022/01/03,高雄市鼓山區萬壽路350號,07-5519059
237720,LAABG110122906,17,76,高雄市燕巢動物保護關愛園區,狗,混種狗,M,BIG,黑色,,F,F,石頭廟,,OPEN,,,2021-12-29,2999-12-31,2022/01/03,2021/12/29,高雄市燕巢動物保護關愛園區,https://asms.coa.gov.tw/amlapp/upload/pic/86160feb-ee28-476a-a6ff-8d1f11911a8c_org.JPG,,2022/01/03,高雄市燕巢區師大路98號,07-6051002
237716,AAAHG1110102002,3,58,新北市五股區公立動物之家,狗,混種狗,M,MEDIUM,黃色,,F,F,下福里活動中心,,OPEN,,,2022-01-02,2999-12-31,2022/01/02,2022/01/02,新北市五股區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/6f1d9b5e-ad1e-472f-af63-2f9b10d2e7ac_org.jpg,,2022/01/02,新北市五股區外寮路9-9號,02-82925265
237673,PAAAG1101230055,21,83,澎湖縣流浪動物收容中心,狗,混種狗,M,BIG,虎斑色,,F,F,講美村3號門前,,OPEN,,,2022-01-06,2999-12-31,2022/01/14,2021/12/30,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/40777d1e-0822-4480-8867-7eb5c45f59da_org.jpeg,,2022/01/14,澎湖縣馬公市烏崁里260、261號,06-9213559
237672,PAAAG1101230054,21,83,澎湖縣流浪動物收容中心,狗,混種狗,M,SMALL,黃色,,F,F,石泉里2-77號旁樹叢裡,,OPEN,,,2022-01-06,2999-12-31,2021/12/31,2021/12/30,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/db6bff9e-c6a0-4bde-9d8c-b4518b08b528_org.jpeg,,2021/12/31,澎湖縣馬公市烏崁里260、261號,06-9213559
237671,PAAAG1101230053,21,83,澎湖縣流浪動物收容中心,狗,混種狗,F,SMALL,黑色,,F,F,石泉里180-6號前樹叢裡,,OPEN,,,2022-01-06,2999-12-31,2021/12/31,2021/12/30,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/09d9ed56-4f98-4535-ab0e-09a28a0b38ee_org.jpeg,,2021/12/31,澎湖縣馬公市烏崁里260、261號,06-9213559
237670,PAAAG1101230051,21,83,澎湖縣流浪動物收容中心,狗,混種狗,F,SMALL,黑色,,F,F,石泉里180-6號前樹叢裡,,OPEN,,,2022-01-06,2999-12-31,2022/03/02,2021/12/30,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/ecb7175c-05f3-4839-bff1-c00e1a2af4bf_org.jpeg,,2022/03/02,澎湖縣馬公市烏崁里260、261號,06-9213559
237669,PAAAG1101230052,21,83,澎湖縣流浪動物收容中心,狗,混種狗,F,SMALL,黑色,,F,F,石泉里180-6號前樹叢裡,,OPEN,,,2022-01-06,2999-12-31,2021/12/31,2021/12/30,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/6639fb4e-c9d2-47fd-8412-4935f7a96fb7_org.jpeg,,2021/12/31,澎湖縣馬公市烏崁里260、261號,06-9213559
237668,PAAAG1101230050,21,83,澎湖縣流浪動物收容中心,狗,混種狗,M,SMALL,黑色,,F,F,石泉里180-6號前樹叢裡,,OPEN,,,2022-01-06,2999-12-31,2021/12/31,2021/12/30,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/0965d45d-2b57-4b3d-b9b5-7b1dce1ed10c_org.jpeg,,2021/12/31,澎湖縣馬公市烏崁里260、261號,06-9213559
237666,PAAAG1101230048,21,83,澎湖縣流浪動物收容中心,狗,混種狗,M,SMALL,黃色,,F,F,石泉里180-6號前樹叢裡,,OPEN,,,2022-01-06,2999-12-31,2021/12/31,2021/12/30,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/36614772-f635-4c13-b6fc-35daf9220895_org.jpeg,,2021/12/31,澎湖縣馬公市烏崁里260、261號,06-9213559
237665,PAAAG1101230047,21,83,澎湖縣流浪動物收容中心,狗,混種狗,F,SMALL,黃色,,F,F,石泉里180-6號前樹叢裡,,OPEN,,,2022-01-06,2999-12-31,2021/12/31,2021/12/30,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/604e68bc-9138-42bf-acb9-eeeb3d3af163_org.jpeg,,2021/12/31,澎湖縣馬公市烏崁里260、261號,06-9213559
237661,PAAAG1101230046,21,83,澎湖縣流浪動物收容中心,狗,混種狗,M,SMALL,黃色,,F,F,石泉里180-6號前樹叢裡,,OPEN,,,2022-01-06,2999-12-31,2021/12/31,2021/12/30,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/3bd14b62-d717-40bc-a871-c0997fe677cd_org.jpeg,,2021/12/31,澎湖縣馬公市烏崁里260、261號,06-9213559
237602,FAABG11012300018,10,68,臺中市動物之家后里園區,狗,混種狗,F,MEDIUM,黃色,,T,F,文心路一段21號10F-3,,OPEN,,,2022-01-12,2999-12-31,2022/01/12,2021/12/30,臺中市動物之家后里園區,https://asms.coa.gov.tw/amlapp/upload/pic/8006f621-633c-42b3-8373-91faa477c4e7_org.jpg,,2022/01/12,臺中市后里區堤防路370號,04-25588024
237545,LAABG11012294A,17,76,高雄市燕巢動物保護關愛園區,狗,比特,F,BIG,虎斑色,,F,F,永興巷,,OPEN,,,2021-12-30,2999-12-31,2021/12/30,2021/12/30,高雄市燕巢動物保護關愛園區,https://asms.coa.gov.tw/amlapp/upload/pic/1cdc645d-2b97-4e04-a5cc-ccede9f8810b_org.JPG,,2021/12/30,高雄市燕巢區師大路98號,07-6051002
237461,AAAEG1101229001,3,53,新北市中和區公立動物之家,狗,混種狗,M,MEDIUM,黑色,ADULT,F,F,南山路322,,OPEN,,,,2999-12-31,2021/12/29,2021/12/29,新北市中和區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/ff8b80f5-ffc2-4996-b6d1-d3f600401f88_org.jpg,,2021/12/29,新北市中和區興南路三段100號,02-86685547
237455,PAAAG1101228038,21,83,澎湖縣流浪動物收容中心,狗,混種狗,M,SMALL,黑色,,F,F,山水里山水122-5前空地,,OPEN,,,2022-01-04,2999-12-31,2021/12/29,2021/12/28,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/bc9ac7c6-6fe5-4450-89d5-086c25140494_org.jpeg,,2021/12/29,澎湖縣馬公市烏崁里260、261號,06-9213559
237415,LAABG110122901,17,76,高雄市燕巢動物保護關愛園區,狗,混種狗,M,BIG,黃色,,F,F,中正路,,OPEN,,,2021-12-29,2999-12-31,2022/03/01,2021/12/29,高雄市燕巢動物保護關愛園區,https://asms.coa.gov.tw/amlapp/upload/pic/b23ffd6c-18df-4a23-a7c7-27505e7604f9_org.JPG,,2022/03/01,高雄市燕巢區師大路98號,07-6051002
237399,AAADG2021122905,3,50,新北市板橋區公立動物之家,狗,混種狗,M,MEDIUM,黑色,,T,F,桃園市,,OPEN,,,2021-12-29,2999-12-31,2022/01/23,2021/12/29,新北市板橋區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/a7e955d4-120f-4700-9fb5-8887a5e3e435_org.jpg,,2022/01/23,新北市板橋區板城路28-1號,02-89662158
237251,S101228-09,16,74,臺南市動物之家善化站,狗,混種狗,M,MEDIUM,黑色,,F,F,楠西區密枝里,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,2022-01-04,2999-12-31,2022/03/02,2021/12/28,臺南市動物之家善化站,https://asms.coa.gov.tw/amlapp/upload/pic/afe5fc1e-137a-43e8-9a74-1efe2c509f02_org.jpg,,2022/03/02,臺南市善化區昌隆里東勢寮1~19號,06-5832399
237165,CAAAG1101228012,6,61,桃園市動物保護教育園區,狗,混種狗,M,SMALL,白色,,F,F,外社里後面坑路,,OPEN,,,2021-12-28,2999-12-31,2022/02/28,2021/12/28,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/55fb6810-163e-494b-bca5-c6c6560071f6_org.JPG,,2022/02/28,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
237156,HAAAG1101227C5,12,70,南投縣公立動物收容所,貓,混種貓,M,SMALL,黃色,ADULT,T,F,南投縣國姓鄉北山村南港路,,OPEN,,,2021-12-27,2999-12-31,2021/12/28,2021/12/27,南投縣公立動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/4719da45-8a9c-49d6-aa70-0a509dfa87bf_org.JPG,,2021/12/28,南投縣南投市嶺興路36-1號,049-2225440
237152,HAAAG1101227C2,12,70,南投縣公立動物收容所,貓,混種貓,M,SMALL,黑色,ADULT,T,F,南投縣國姓鄉北山村南港路,,OPEN,,,2021-12-27,2999-12-31,2021/12/28,2021/12/27,南投縣公立動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/bc31328b-2927-4e36-a4e0-b0f4b0751223_org.JPG,,2021/12/28,南投縣南投市嶺興路36-1號,049-2225440
237138,PAAAG1101228035,21,83,澎湖縣流浪動物收容中心,狗,混種狗,M,SMALL,虎斑色,,F,F,石泉里大廟後方,,OPEN,,,2022-01-04,2999-12-31,2022/01/14,2021/12/28,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/d7e2b506-8f5e-4ff2-9045-20e32034a469_org.jpeg,,2022/01/14,澎湖縣馬公市烏崁里260、261號,06-9213559
237133,PAAAG1101228034,21,83,澎湖縣流浪動物收容中心,狗,混種狗,F,SMALL,黑色,,F,F,石泉里大廟後方,,OPEN,,,2022-01-04,2999-12-31,2022/01/14,2021/12/28,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/58428074-581d-4bc8-8509-696ce20ad987_org.jpeg,,2022/01/14,澎湖縣馬公市烏崁里260、261號,06-9213559
237099,S101227-15,16,74,臺南市動物之家善化站,狗,混種狗,F,MEDIUM,黑色,,F,F,北門區錦湖里,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,2022-01-03,2999-12-31,2021/12/28,2021/12/27,臺南市動物之家善化站,https://asms.coa.gov.tw/amlapp/upload/pic/65eec1d6-7649-48f5-9e19-58fa112cfaaf_org.jpg,,2021/12/28,臺南市善化區昌隆里東勢寮1~19號,06-5832399
237070,1101223D01,22,82,金門縣動物收容中心,狗,混種狗,F,MEDIUM,黃色,,F,F,金湖鎮蓮庵里惠民農莊,,OPEN,,,2021-12-23,2999-12-31,2021/12/28,2021/12/23,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/8856a5d4-7050-4051-ba48-89f048f302df_org.jpg,,2021/12/28,金門縣金湖鎮裕民農莊20號,082-336625
237061,LAABG110122709,17,76,高雄市燕巢動物保護關愛園區,狗,混種狗,M,BIG,黑色,,F,F,舊港抽水站,,OPEN,,,2021-12-27,2999-12-31,2021/12/27,2021/12/27,高雄市燕巢動物保護關愛園區,https://asms.coa.gov.tw/amlapp/upload/pic/43f1ba0f-8306-4c18-99e9-0ef8b8542d8e_org.JPG,,2021/12/27,高雄市燕巢區師大路98號,07-6051002
237060,LAABG110122708,17,76,高雄市燕巢動物保護關愛園區,狗,混種狗,M,BIG,白色,,F,F,舊港抽水站,,OPEN,,,2021-12-27,2999-12-31,2021/12/27,2021/12/27,高雄市燕巢動物保護關愛園區,https://asms.coa.gov.tw/amlapp/upload/pic/d25d8f71-2ae7-4799-a2cc-10f547dfb205_org.JPG,,2021/12/27,高雄市燕巢區師大路98號,07-6051002
236903,FAABG11012230010,10,68,臺中市動物之家后里園區,狗,混種狗,F,MEDIUM,黑色,,T,F,土城路26號,,OPEN,,,2022-01-03,2999-12-31,2022/01/12,2021/12/23,臺中市動物之家后里園區,https://asms.coa.gov.tw/amlapp/upload/pic/5175752e-83fd-4546-af3f-57401a565817_org.jpg,,2022/01/12,臺中市后里區堤防路370號,04-25588024
236857,110-C007C,13,89,雲林縣流浪動物收容所,貓,混種貓,F,BIG,黃色,,T,F,斗六市雲林路二段,,OPEN,,,2021-12-24,2999-12-31,2022/01/03,2021/12/24,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/06fe6637-a6d9-4aa3-a0a9-b1d401220db2_org.jpg,,2022/01/03,雲林縣斗六市雲林路二段517號,05-5523300
236856,110-C008C,13,89,雲林縣流浪動物收容所,貓,混種貓,M,BIG,黑色,,T,F,斗六市雲林路二段,,OPEN,,,2021-12-24,2999-12-31,2022/01/03,2021/12/24,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/d1dbebc2-5c82-42ad-b4d5-f87e629d4025_org.jpg,,2022/01/03,雲林縣斗六市雲林路二段517號,05-5523300
236854,110-H096D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,BIG,黑色,,T,F,莿桐鄉莿桐村,,OPEN,,,2021-12-24,2999-12-31,2022/01/03,2021/12/24,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/0f88dd45-6214-4a94-8d79-f2d947775592_org.jpg,,2022/01/03,雲林縣斗六市雲林路二段517號,05-5523300
236853,110-H095D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,BIG,虎斑色,,T,F,崙背鄉自強街,,OPEN,,,2021-12-24,2999-12-31,2022/01/03,2021/12/24,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/417a4cd8-2434-41f9-95b4-5ae1b50b3dae_org.jpg,,2022/01/03,雲林縣斗六市雲林路二段517號,05-5523300
236754,1101222D01,22,82,金門縣動物收容中心,狗,混種狗,M,MEDIUM,黑色,,F,F,金城鎮古城里金門城,,OPEN,,,2021-12-22,2999-12-31,2021/12/24,2021/12/22,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/58e25f1d-5c6e-4815-bf88-01f5213dc92c_org.jpg,,2021/12/24,金門縣金湖鎮裕民農莊20號,082-336625
236633,LAABG110091602,17,76,高雄市燕巢動物保護關愛園區,狗,混種狗,M,SMALL,黑色,,F,F,忠孝街,,OPEN,,,2021-12-01,2999-12-31,2021/12/23,2021/12/01,高雄市燕巢動物保護關愛園區,https://asms.coa.gov.tw/amlapp/upload/pic/3e3694ac-857c-4d15-9182-cb64a20544e8_org.JPG,,2021/12/23,高雄市燕巢區師大路98號,07-6051002
236630,LAABG110091505,17,76,高雄市燕巢動物保護關愛園區,狗,混種狗,M,SMALL,黃色,,F,F,永華路,,OPEN,,,2021-12-01,2999-12-31,2021/12/23,2021/12/01,高雄市燕巢動物保護關愛園區,https://asms.coa.gov.tw/amlapp/upload/pic/4f40b178-c832-4bce-a197-b18e11f7b397_org.JPG,,2021/12/23,高雄市燕巢區師大路98號,07-6051002
236576,LAABG110113003,17,76,高雄市燕巢動物保護關愛園區,狗,混種狗,M,SMALL,黑色,,F,F,大成路,,OPEN,,,2021-12-01,2999-12-31,2021/12/23,2021/12/01,高雄市燕巢動物保護關愛園區,https://asms.coa.gov.tw/amlapp/upload/pic/9d56b6ee-aef9-43cc-a666-ca17be0dc911_org.JPG,,2021/12/23,高雄市燕巢區師大路98號,07-6051002
236503,HAAAG1101222554,12,70,南投縣公立動物收容所,狗,混種狗,M,MEDIUM,黑色,,T,F,南投縣埔里鎮中興路,,OPEN,,,2021-12-28,2999-12-31,2022/01/20,2021/12/22,南投縣公立動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/d85fab67-bfb8-4504-8e91-d0ca5585655a_org.JPG,,2022/01/20,南投縣南投市嶺興路36-1號,049-2225440
236502,HAAAG1101222651,12,70,南投縣公立動物收容所,狗,混種狗,F,MEDIUM,黑黃色,,T,F,南投縣埔里鎮中興路,,OPEN,,,2021-12-28,2999-12-31,2022/01/20,2021/12/22,南投縣公立動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/6782e0b4-a725-4732-97de-1876e0687c70_org.JPG,,2022/01/20,南投縣南投市嶺興路36-1號,049-2225440
236396,PAAAG1101221015,21,83,澎湖縣流浪動物收容中心,狗,混種狗,M,BIG,黃色,,F,F,龍門村閉鎖鎮地,,OPEN,,,2021-12-28,2999-12-31,2022/01/14,2021/12/21,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/8deec9ae-8afa-4143-8170-bd11cc0523b4_org.jpeg,,2022/01/14,澎湖縣馬公市烏崁里260、261號,06-9213559
236369,S101221-10,16,74,臺南市動物之家善化站,狗,混種狗,F,MEDIUM,黑白色,,F,F,西港區新復里,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,2021-12-28,2999-12-31,2021/12/22,2021/12/21,臺南市動物之家善化站,https://asms.coa.gov.tw/amlapp/upload/pic/de62546a-84b2-4d57-94a9-a04293130765_org.jpg,,2021/12/22,臺南市善化區昌隆里東勢寮1~19號,06-5832399
236355,FAABG11012190014,10,68,臺中市動物之家后里園區,狗,混種狗,F,MEDIUM,棕黑色,,T,F,怡林街21號,,OPEN,雙眼白內障，結膜炎及皮膚問題治療中，目前吃腎處方飼料。,,2021-12-24,2999-12-31,2021/12/27,2021/12/19,臺中市動物之家后里園區,https://asms.coa.gov.tw/amlapp/upload/pic/49e15402-909c-4539-8c84-366840779373_org.jpg,,2021/12/27,臺中市后里區堤防路370號,04-25588024
236335,AAAEG1101221007,3,53,新北市中和區公立動物之家,狗,混種狗,F,MEDIUM,黑色,,F,F,金城路1段90號(消防隊),,OPEN,,,2021-12-21,2999-12-31,2021/12/21,2021/12/21,新北市中和區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/0678b6d4-dc3c-40dc-b0f4-eca41fb2e1b7_org.jpg,,2021/12/21,新北市中和區興南路三段100號,02-86685547
236272,AAACG1101221004,3,51,新北市新店區公立動物之家,狗,混種狗,M,SMALL,棕色,,F,F,金龍路旁,,OPEN,晶片入所後施打，短腿,,2021-12-21,2999-12-31,2021/12/21,2021/12/21,新北市新店區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/f33660c5-aa3a-48ba-900e-9ca54d51d6da_org.jpg,,2021/12/21,新北市新店區安泰路235號,02-22159462
236253,AAACG1101221003,3,51,新北市新店區公立動物之家,狗,混種狗,M,SMALL,黑黃色,,F,F,金龍路旁,,OPEN,晶片入所後施打，短腿,,2021-12-21,2999-12-31,2021/12/21,2021/12/21,新北市新店區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/e3783799-7276-46a6-9c70-f0b673b234a2_org.jpg,,2021/12/21,新北市新店區安泰路235號,02-22159462
236196,LAAAG1101220A12,17,75,高雄市壽山動物保護教育園區,狗,混種狗,F,BIG,花色,,F,F,青年國中,,OPEN,,,2022-01-25,2999-12-31,2022/01/25,2021/12/20,高雄市壽山動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/a5cf7e1d-7334-4a76-9f4a-7bb9be799e0e_org.JPG,,2022/01/25,高雄市鼓山區萬壽路350號,07-5519059
236087,1101213D02,22,82,金門縣動物收容中心,狗,混種狗,M,MEDIUM,黑白色,,F,F,金寧鄉榜林村榜林,,OPEN,,,2021-12-13,2999-12-31,2021/12/20,2021/12/13,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/5d11aa63-7622-4a94-a5a9-2f18adf7850f_org.jpg,,2021/12/20,金門縣金湖鎮裕民農莊20號,082-336625
236086,1101213D01,22,82,金門縣動物收容中心,狗,混種狗,M,MEDIUM,黑色,,F,F,金寧鄉湖浦村下埔下,,OPEN,,,2021-12-13,2999-12-31,2021/12/20,2021/12/13,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/fc18dd38-fc8f-4a64-b2a0-317613768059_org.jpg,,2021/12/20,金門縣金湖鎮裕民農莊20號,082-336625
235878,1101544,5,78,宜蘭縣流浪動物中途之家,狗,混種狗,F,BIG,黃白色,,F,F,內城路,,OPEN,,,2022-02-22,2999-12-31,2022/02/22,2021/12/17,宜蘭縣流浪動物中途之家,https://asms.coa.gov.tw/amlapp/upload/pic/425ac7da-8b4a-4878-8429-81c5157d0df5_org.jpg,,2022/02/22,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
235818,LAABG110121504,17,76,高雄市燕巢動物保護關愛園區,狗,比特,M,BIG,黃色,,F,F,新開,,OPEN,協尋飼主，暫不開放,,,2999-12-31,2022/01/03,2021/12/15,高雄市燕巢動物保護關愛園區,https://asms.coa.gov.tw/amlapp/upload/pic/c2eaa129-230f-47f2-a055-a14e28eb52f0_org.JPG,,2022/01/03,高雄市燕巢區師大路98號,07-6051002
235654,AAAHG1101215003,3,58,新北市五股區公立動物之家,狗,混種狗,M,MEDIUM,虎斑色,,F,F,三重區中正北路380巷29號,,OPEN,,,2021-12-15,2999-12-31,2021/12/15,2021/12/15,新北市五股區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/3dad0b66-a4d1-454c-9cca-026da037720e_org.jpg,,2021/12/15,新北市五股區外寮路9-9號,02-82925265
235607,1101537,5,78,宜蘭縣流浪動物中途之家,狗,混種狗,M,BIG,黑色,,F,F,季水路,,OPEN,,,2021-12-15,2999-12-31,2021/12/15,2021/12/15,宜蘭縣流浪動物中途之家,https://asms.coa.gov.tw/amlapp/upload/pic/64a3892f-95b6-47b0-882d-dfe2addebfb6_org.jpg,,2021/12/15,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
